party_key,account_key,account_num,trx_date,amount,branch,sign,transaction_type,transaction_type_desc,account_type_desc
507746,452457,7783308-3768991,28OCT2025,4.38,811409,+,SIC:CHQ,Cheque,Association
438334,843788,4782763-6805303,21JUN2022,261.51,817912,+,SIC:DDI,Depot Especes,Joint
140804,243693,6587495-8948107,27SEP2022,81.09,815803,-,SIC:DPT,Paiement facture,Joint
807617,345180,8910069-1419843,25APR2022,56.0,812535,-,SIC:CHQ,Cheque,Association
367382,313214,6540893-2326581,18MAR2021,202.76,819785,-,SIC:CHQ,Cheque,Association
108491,693419,1822825-9333700,28NOV2025,32.55,812291,+,SIC:DPT,Paiement facture,Entreprise
501058,570325,7333337-7302286,20MAY2024,36.25,814257,+,SIC:DDI,Depot Especes,Joint
165290,316881,8048838-7534336,31OCT2025,301.17,818527,+,SIC:CHQ,Cheque,Association
117500,715895,2133008-1231415,22NOV2023,100.02,812824,+,SIC:POS,Achat POS,Trust
629990,784793,9304216-7864135,25AUG2021,18.76,817912,-,SIC:DPT,Paiement facture,Trust
448354,982495,7373495-6528792,28OCT2021,156.39,819928,+,SIC:DPT,Paiement facture,Joint
409898,777558,1915518-5015476,04MAR2020,269.97,814582,+,SIC:ATM,Retrait ATM,Trust
578975,678043,3426689-7435505,20MAY2021,58.33,817873,+,SIC:DPT,Paiement facture,Particulier
678727,899929,7328534-8639414,03JAN2020,19.12,812424,+,SIC:DPT,Paiement facture,Association
103717,449759,3194789-5394880,18AUG2025,4.54,814733,-,SIC:DDI,Depot Especes,Association
753898,516444,2716512-1123271,13JAN2023,141.22,817912,-,SIC:VMW,Transfert Internet,Association
196446,988432,6562484-3055673,04NOV2024,34.4,813286,+,SIC:DDI,Depot Especes,Entreprise
606404,356773,7813102-5990112,22APR2025,92.54,819279,-,SIC:POS,Achat POS,Entreprise
468203,772642,9546409-7705490,01MAY2024,758.88,812679,-,SIC:DPT,Paiement facture,Particulier
436241,732512,4369728-9036449,26JUN2023,924.16,815552,-,SIC:DPT,Paiement facture,Joint
563246,563638,4585314-9576076,24JUL2021,54.82,812535,+,SIC:CHQ,Cheque,Particulier
950083,873443,6882609-8183451,28MAR2022,16.99,813286,+,SIC:POS,Achat POS,Entreprise
485416,413791,3300647-7420993,03MAR2025,27.92,813615,-,SIC:CHQ,Cheque,Entreprise
156215,476479,1160783-9130388,28JAN2021,0.84,813547,-,SIC:ATM,Retrait ATM,Association
990429,459743,2834801-3757404,04JAN2024,106.57,815552,+,SIC:CHQ,Cheque,Association
860242,902674,2893218-1540516,04MAR2025,82.75,816881,+,SIC:CHQ,Cheque,Entreprise
626195,912617,8912226-2044906,28DEC2020,8.47,818527,-,SIC:VMW,Transfert Internet,Association
713762,557058,9249789-2530793,28SEP2025,148.02,818527,-,SIC:ATM,Retrait ATM,Joint
734836,551096,2663938-2919549,16APR2023,46.1,817924,+,SIC:POS,Achat POS,Trust
219781,464825,6905327-8681625,25JAN2020,137.3,811750,-,SIC:CHQ,Cheque,Association
628373,403314,4928578-6350316,10AUG2020,4.92,814257,-,SIC:POS,Achat POS,Entreprise
862560,738457,9854536-8101036,14MAR2021,8.33,812679,-,SIC:ATM,Retrait ATM,Joint
744481,331577,4676367-3240912,26MAY2025,242.49,815012,+,SIC:ATM,Retrait ATM,Trust
334026,943409,9653253-1770553,23SEP2025,30.78,815012,-,SIC:ATM,Retrait ATM,Joint
614084,847006,8441741-2232969,13AUG2021,48.62,812674,+,SIC:POS,Achat POS,Particulier
108491,693419,1822825-9333700,25SEP2021,55.13,817873,-,SIC:DDI,Depot Especes,Entreprise
810526,673149,3650391-2239197,09JUN2025,3.24,812535,+,SIC:DDI,Depot Especes,Trust
640659,886224,5667852-7191986,18SEP2021,5.56,819935,-,SIC:VMW,Transfert Internet,Association
738720,765822,3871230-9961380,16APR2022,25.54,811409,-,SIC:CHQ,Cheque,Trust
328552,587623,5299055-7189034,19MAY2024,1.31,819935,+,SIC:CHQ,Cheque,Entreprise
720647,695403,2044933-8297801,23JAN2022,34.1,812584,+,SIC:ATM,Retrait ATM,Joint
722651,746624,4280754-8681643,03DEC2024,137.66,818527,+,SIC:VMW,Transfert Internet,Trust
480211,423869,4024309-4593556,29MAR2020,5.6,812139,-,SIC:VMW,Transfert Internet,Entreprise
530749,906527,7869154-2237331,26SEP2025,58.05,812584,+,SIC:CHQ,Cheque,Trust
901467,106693,7918793-3306725,02APR2023,83.31,812679,-,SIC:CHQ,Cheque,Entreprise
563864,787836,5302415-9037616,13FEB2024,45.28,817924,+,SIC:DDI,Depot Especes,Association
165290,316881,8048838-7534336,15MAR2025,65.53,815552,+,SIC:DPT,Paiement facture,Association
246566,147549,1624315-6106390,15FEB2025,89.02,813615,+,SIC:DPT,Paiement facture,Association
803281,613261,9853588-6258048,19MAY2020,31.82,817201,-,SIC:DDI,Depot Especes,Association
383060,771088,4684531-6440561,23DEC2023,2788.67,814527,-,SIC:CHQ,Cheque,Entreprise
286340,864234,1030163-7569981,08FEB2023,9158.16,812519,-,SIC:ATM,Retrait ATM,Entreprise
209627,409783,7978909-2440404,13MAY2022,12.83,816925,-,SIC:ATM,Retrait ATM,Joint
933456,120478,7417252-7024901,14SEP2020,99.84,817912,+,SIC:POS,Achat POS,Joint
611233,322423,6952975-5334434,21OCT2023,46.33,812424,+,SIC:POS,Achat POS,Association
886530,923856,7905438-1994652,25MAY2023,52.39,814657,-,SIC:POS,Achat POS,Entreprise
219420,691240,4352088-4018677,04JUN2025,3.04,816514,-,SIC:VMW,Transfert Internet,Trust
753898,516444,2716512-1123271,07SEP2025,65.72,814733,-,SIC:DPT,Paiement facture,Association
704238,142185,3939212-8893693,14JUN2021,25.21,815333,-,SIC:DPT,Paiement facture,Entreprise
879779,597732,8550917-5348512,11JUL2024,149.1,811409,-,SIC:VMW,Transfert Internet,Association
933456,120478,7417252-7024901,07AUG2022,45.43,812679,+,SIC:POS,Achat POS,Joint
507746,452457,7783308-3768991,05MAY2025,91.29,814811,-,SIC:POS,Achat POS,Association
355021,831105,4789255-6032739,27AUG2022,59.61,811488,-,SIC:CHQ,Cheque,Particulier
944657,226935,1689025-6825112,16SEP2024,18.07,815012,-,SIC:DDI,Depot Especes,Particulier
176577,147489,8108462-6780235,02JUN2020,39.59,814657,+,SIC:DPT,Paiement facture,Particulier
232321,388375,6455706-7390515,30APR2020,19.64,814611,+,SIC:CHQ,Cheque,Association
850827,913894,8678589-1620485,26MAR2024,15.02,819785,-,SIC:VMW,Transfert Internet,Particulier
772124,276827,3586950-3872269,12MAR2022,119.33,813547,-,SIC:VMW,Transfert Internet,Association
483713,147440,7720644-1858283,04APR2022,159.37,815552,-,SIC:VMW,Transfert Internet,Association
516224,766275,3078241-1512765,18DEC2020,63.43,815333,+,SIC:POS,Achat POS,Entreprise
310418,405759,6098752-5069884,29JAN2021,10.16,812424,-,SIC:DPT,Paiement facture,Entreprise
109585,329344,9484790-8650572,29JUL2024,5.48,814657,+,SIC:POS,Achat POS,Trust
465509,956401,2459332-8366370,03DEC2025,13.69,814582,-,SIC:CHQ,Cheque,Entreprise
329471,284430,9689889-8793853,13AUG2025,380.75,818527,-,SIC:VMW,Transfert Internet,Trust
745239,105506,2329187-1318832,02OCT2020,37.99,819785,+,SIC:DDI,Depot Especes,Association
608136,757193,5013879-5606980,16NOV2020,6.69,817224,+,SIC:DDI,Depot Especes,Entreprise
648913,478120,2135470-9825812,04AUG2025,135.39,811711,-,SIC:DDI,Depot Especes,Trust
274446,827712,6024207-1485654,06JUL2022,56.22,819928,-,SIC:DPT,Paiement facture,Joint
878325,861894,3592464-7960607,18MAY2024,6.68,814657,-,SIC:VMW,Transfert Internet,Association
797860,717558,3941912-7348231,25MAR2023,6.31,816635,+,SIC:ATM,Retrait ATM,Entreprise
501451,694799,1543335-3574265,10AUG2025,34.05,818527,+,SIC:POS,Achat POS,Joint
432441,603110,6851946-5587856,30MAR2021,2.42,811434,-,SIC:DDI,Depot Especes,Trust
573869,423284,8773665-5446095,16OCT2023,488.07,812535,+,SIC:DDI,Depot Especes,Joint
174268,340068,7426846-2498726,24JUL2021,23.36,814150,+,SIC:POS,Achat POS,Joint
944657,226935,1689025-6825112,12SEP2020,54.23,814657,-,SIC:ATM,Retrait ATM,Particulier
138551,929130,7031903-2425760,24MAY2020,29.67,814657,-,SIC:ATM,Retrait ATM,Entreprise
704596,299312,5273534-1744682,26NOV2020,53.56,816514,-,SIC:DPT,Paiement facture,Joint
385192,649300,2071594-5411563,19JUN2020,66.25,812674,-,SIC:POS,Achat POS,Trust
438334,843788,4782763-6805303,05DEC2023,22.85,817873,-,SIC:VMW,Transfert Internet,Joint
838253,406849,5854206-5485272,28MAR2020,18.26,811409,-,SIC:VMW,Transfert Internet,Entreprise
390421,775933,2413458-5163551,28DEC2025,16.68,813615,-,SIC:POS,Achat POS,Particulier
186702,624139,8279795-6557798,15MAR2020,10.44,815012,+,SIC:CHQ,Cheque,Association
705393,206694,4136665-7136988,27MAY2021,43.13,815552,-,SIC:DDI,Depot Especes,Joint
492292,510133,8768911-9396422,28NOV2024,547.11,818527,-,SIC:DPT,Paiement facture,Trust
436241,732512,4369728-9036449,11DEC2023,12.06,815552,-,SIC:VMW,Transfert Internet,Joint
385470,624783,9284509-8344375,08AUG2022,35.67,812824,+,SIC:POS,Achat POS,Joint
364742,600935,2914064-2096280,06JUL2020,14.71,812824,-,SIC:VMW,Transfert Internet,Entreprise
399279,777273,1992583-2500901,20AUG2020,163.01,812424,+,SIC:DPT,Paiement facture,Entreprise
618392,519066,5093379-3475836,28JUN2020,8.31,811711,-,SIC:VMW,Transfert Internet,Trust
329659,130726,5713268-1982997,12APR2023,7.56,817924,+,SIC:DDI,Depot Especes,Association
227767,150068,5000351-8043503,10NOV2020,59.64,812584,+,SIC:POS,Achat POS,Particulier
961574,813793,5063384-1529665,02JAN2024,1354.42,814811,+,SIC:DPT,Paiement facture,Entreprise
683390,516656,6471499-5633880,11FEB2024,6785.77,814733,-,SIC:POS,Achat POS,Association
867926,558089,9173859-6323132,27SEP2022,14.87,814257,+,SIC:ATM,Retrait ATM,Entreprise
438334,843788,4782763-6805303,24AUG2025,58.79,815557,-,SIC:POS,Achat POS,Joint
583550,768891,5261032-8710313,14JUN2025,84.23,814582,-,SIC:ATM,Retrait ATM,Joint
711868,603787,3860717-9795159,02AUG2022,286.67,816881,+,SIC:DPT,Paiement facture,Entreprise
207573,845957,9655523-3091745,04AUG2021,920.41,819279,-,SIC:POS,Achat POS,Joint
119857,562462,6262886-8025967,01FEB2025,141.74,811409,+,SIC:DDI,Depot Especes,Trust
405605,870571,9237735-5067204,12JAN2023,218.34,813615,+,SIC:DDI,Depot Especes,Joint
124813,792094,4240180-7685149,01SEP2020,44.33,818527,+,SIC:DDI,Depot Especes,Joint
543555,830429,9164991-3597059,16APR2024,13.24,815506,+,SIC:CHQ,Cheque,Association
210790,272359,8542478-8819107,25JAN2022,16.92,812584,+,SIC:DPT,Paiement facture,Entreprise
883041,194769,8280833-2651601,08MAY2020,249.37,815557,-,SIC:ATM,Retrait ATM,Trust
128783,505343,1833006-3733132,09OCT2023,327.49,811434,-,SIC:ATM,Retrait ATM,Entreprise
663772,745972,3561552-5655136,05JUN2022,13.02,818359,-,SIC:ATM,Retrait ATM,Entreprise
220944,373903,3995870-5453786,12NOV2024,37.93,814150,-,SIC:DDI,Depot Especes,Joint
949884,815054,6361793-6828829,23MAR2021,0.87,814150,-,SIC:DPT,Paiement facture,Joint
606404,356773,7813102-5990112,30DEC2025,115.4,816635,-,SIC:ATM,Retrait ATM,Entreprise
138551,929130,7031903-2425760,01DEC2022,229.0,813615,+,SIC:VMW,Transfert Internet,Entreprise
177558,570880,9040224-7724393,24JUN2021,589.45,814257,-,SIC:DPT,Paiement facture,Association
840734,324345,2077581-7960328,16DEC2020,1506.85,814733,-,SIC:DPT,Paiement facture,Trust
385192,649300,2071594-5411563,04JUN2024,2.15,814257,+,SIC:POS,Achat POS,Trust
617033,497108,6892681-7297287,23OCT2022,577.47,814733,-,SIC:DDI,Depot Especes,Entreprise
115582,475644,4991829-6431983,11JUN2023,125.96,814611,-,SIC:VMW,Transfert Internet,Entreprise
662761,108574,2803501-8229768,22DEC2024,47.8,813547,+,SIC:DDI,Depot Especes,Trust
667851,463251,1160974-6620658,09JAN2024,78.64,816881,+,SIC:DDI,Depot Especes,Joint
177558,570880,9040224-7724393,21NOV2020,18.76,818527,-,SIC:DDI,Depot Especes,Association
885884,262060,4971793-3726327,09DEC2024,2.44,814733,-,SIC:DPT,Paiement facture,Particulier
171734,656278,1142182-3753418,20JUL2025,13.77,819785,+,SIC:ATM,Retrait ATM,Entreprise
397571,640490,6623525-2566777,22JUL2020,378.81,813045,+,SIC:POS,Achat POS,Joint
705393,206694,4136665-7136988,06SEP2025,1302.54,815333,+,SIC:ATM,Retrait ATM,Joint
789786,969752,5487028-1485753,22JUL2022,22.23,816925,-,SIC:DPT,Paiement facture,Joint
153231,802371,9909397-4786141,07MAR2020,57.0,815557,-,SIC:DDI,Depot Especes,Trust
876962,763928,1514340-2539438,19AUG2022,26.34,814657,-,SIC:DDI,Depot Especes,Trust
408036,436814,2721307-2343333,24SEP2025,109.04,814582,+,SIC:DPT,Paiement facture,Trust
170674,132938,6543670-2188789,30AUG2024,1.14,815552,-,SIC:VMW,Transfert Internet,Entreprise
745239,105506,2329187-1318832,11APR2020,1242.23,811106,+,SIC:CHQ,Cheque,Association
797860,717558,3941912-7348231,14MAR2024,50.53,819928,-,SIC:VMW,Transfert Internet,Entreprise
471136,325146,4139874-5613428,17FEB2024,241.53,817912,-,SIC:DDI,Depot Especes,Particulier
989227,964226,8628891-2538024,11MAR2021,2984.2,814611,-,SIC:POS,Achat POS,Particulier
313446,380028,3198037-5832327,12SEP2025,44.89,816925,+,SIC:VMW,Transfert Internet,Particulier
194641,158896,4902772-4671004,31MAR2024,25.21,815506,-,SIC:VMW,Transfert Internet,Joint
302177,948102,2889899-6547958,09APR2024,6.15,813045,+,SIC:DDI,Depot Especes,Entreprise
408857,963918,9058573-4349987,08JUL2022,126.02,816635,-,SIC:POS,Achat POS,Joint
867926,558089,9173859-6323132,08SEP2024,936.71,819935,-,SIC:ATM,Retrait ATM,Entreprise
383060,771088,4684531-6440561,29JUL2020,121.29,817201,-,SIC:CHQ,Cheque,Entreprise
571145,638289,3472100-8339571,22JUL2023,477.24,816635,+,SIC:VMW,Transfert Internet,Trust
955374,117445,7180018-6557278,08SEP2023,68.99,814733,-,SIC:VMW,Transfert Internet,Association
885884,262060,4971793-3726327,10FEB2025,25.79,819935,-,SIC:CHQ,Cheque,Particulier
989227,964226,8628891-2538024,06AUG2024,35.47,815557,-,SIC:DDI,Depot Especes,Particulier
612262,363319,1852264-2548511,23JAN2024,103.03,811711,+,SIC:CHQ,Cheque,Particulier
561124,171603,8867190-8419020,30JUL2022,10.35,812424,-,SIC:VMW,Transfert Internet,Association
124813,792094,4240180-7685149,27JUL2024,202.59,817201,+,SIC:DPT,Paiement facture,Joint
797860,717558,3941912-7348231,21MAR2023,27.51,819935,+,SIC:CHQ,Cheque,Entreprise
219420,691240,4352088-4018677,30AUG2025,9.92,816635,+,SIC:VMW,Transfert Internet,Trust
829988,384815,3303058-2832517,06JAN2022,23.95,812824,+,SIC:CHQ,Cheque,Entreprise
336047,810614,4468370-5514473,14DEC2022,47.19,811750,-,SIC:CHQ,Cheque,Particulier
198042,524965,7362994-7327855,17FEB2021,348.44,815506,-,SIC:DDI,Depot Especes,Entreprise
144618,340927,4546989-8977571,14NOV2021,166.65,812424,-,SIC:ATM,Retrait ATM,Joint
659024,458955,6943949-5435261,08MAY2024,33.48,815557,+,SIC:POS,Achat POS,Joint
286340,864234,1030163-7569981,15SEP2022,17.5,819935,+,SIC:DPT,Paiement facture,Entreprise
954596,854213,9468772-8159521,17MAR2021,4.61,815506,+,SIC:DPT,Paiement facture,Entreprise
550797,216276,5752087-9164342,12JAN2025,3.0,819785,+,SIC:CHQ,Cheque,Entreprise
162535,273982,6160869-5842082,30MAR2023,137.55,815803,+,SIC:VMW,Transfert Internet,Trust
736565,563516,7948850-5582979,17SEP2025,10.89,812824,-,SIC:DPT,Paiement facture,Joint
714590,371393,2258076-1365746,31JAN2025,530.36,813547,+,SIC:POS,Achat POS,Entreprise
134677,578621,1848243-7046090,18FEB2023,5237.48,814733,+,SIC:DPT,Paiement facture,Trust
771590,789237,8250013-7636771,13JUL2025,82.54,816635,-,SIC:ATM,Retrait ATM,Trust
853258,434827,6794356-7689354,12SEP2025,85.77,815552,+,SIC:CHQ,Cheque,Joint
683390,516656,6471499-5633880,28JUL2023,6854.26,811750,+,SIC:VMW,Transfert Internet,Association
859782,969695,4195751-1864641,20JUN2020,134.73,812139,-,SIC:POS,Achat POS,Particulier
440839,794395,9025733-9816043,12MAY2022,42.06,814257,-,SIC:ATM,Retrait ATM,Trust
385192,649300,2071594-5411563,11JUL2023,192.84,819928,+,SIC:DPT,Paiement facture,Trust
336047,810614,4468370-5514473,26JAN2023,230.58,812674,+,SIC:VMW,Transfert Internet,Particulier
871476,668532,2022698-6261415,27MAR2023,324.22,811434,-,SIC:DDI,Depot Especes,Association
207570,112861,5770422-8875173,06AUG2022,1.76,817912,+,SIC:ATM,Retrait ATM,Particulier
851413,406039,9537455-5587308,14SEP2025,533.44,811409,-,SIC:DDI,Depot Especes,Entreprise
772124,276827,3586950-3872269,10MAR2022,9831.67,811409,+,SIC:DPT,Paiement facture,Association
367382,313214,6540893-2326581,12OCT2024,13.05,817224,+,SIC:CHQ,Cheque,Association
249077,705474,5508325-7949543,23APR2023,53.88,816925,-,SIC:DDI,Depot Especes,Trust
628373,403314,4928578-6350316,25DEC2024,11.38,812674,+,SIC:VMW,Transfert Internet,Entreprise
863934,924629,6262632-8321474,14FEB2023,12.34,819935,-,SIC:DDI,Depot Especes,Trust
293757,247442,9010350-6429135,30JUN2022,575.44,814611,+,SIC:DPT,Paiement facture,Entreprise
648913,478120,2135470-9825812,04FEB2023,45.31,812139,-,SIC:DDI,Depot Especes,Trust
320281,815198,5186414-2724590,13JUL2023,37.8,815506,+,SIC:POS,Achat POS,Association
256445,950544,6097514-2429098,05NOV2025,32.8,816881,-,SIC:POS,Achat POS,Association
288073,872343,6573147-7907400,25MAY2020,120.42,819785,+,SIC:VMW,Transfert Internet,Joint
626169,385765,3760597-5311242,20MAR2024,53.36,814811,-,SIC:DPT,Paiement facture,Joint
986827,943671,7136687-2515030,09APR2025,37.31,811488,-,SIC:DPT,Paiement facture,Association
235461,498676,9935249-4860617,23JUN2021,51.35,813286,-,SIC:POS,Achat POS,Particulier
685196,412999,4772642-5993143,27MAY2022,9067.19,816881,-,SIC:POS,Achat POS,Trust
246566,147549,1624315-6106390,30DEC2021,23.41,815803,+,SIC:CHQ,Cheque,Association
648913,478120,2135470-9825812,19AUG2022,58.47,816514,-,SIC:VMW,Transfert Internet,Trust
280222,940247,8719145-7070880,14MAY2023,27.33,819928,-,SIC:CHQ,Cheque,Entreprise
689849,332022,3448176-1272124,25MAY2024,141.9,812584,+,SIC:DDI,Depot Especes,Joint
842776,319832,8356053-5887726,15JUN2022,97.29,811750,-,SIC:CHQ,Cheque,Trust
458411,278368,7299138-3699529,05JAN2025,174.37,817201,+,SIC:VMW,Transfert Internet,Joint
170674,132938,6543670-2188789,18MAR2025,13.7,817201,+,SIC:POS,Achat POS,Entreprise
970720,916990,8795078-9028420,18JUN2024,233.83,814733,-,SIC:CHQ,Cheque,Particulier
423241,566339,7038413-5525929,14AUG2024,8.34,811409,+,SIC:ATM,Retrait ATM,Trust
994141,656926,3641282-1954280,31MAY2022,61.96,816574,+,SIC:DPT,Paiement facture,Particulier
336047,810614,4468370-5514473,07DEC2022,42.04,812291,+,SIC:CHQ,Cheque,Particulier
516359,878086,1709714-8318550,15DEC2024,32.83,811434,-,SIC:DPT,Paiement facture,Joint
663750,323508,9487336-5449324,11JUN2025,6.67,818359,-,SIC:DDI,Depot Especes,Entreprise
309267,956253,8722606-6866294,17JUN2023,121.2,814811,-,SIC:VMW,Transfert Internet,Entreprise
863934,924629,6262632-8321474,24APR2022,3.23,819935,-,SIC:ATM,Retrait ATM,Trust
390421,775933,2413458-5163551,12SEP2023,6.24,812584,+,SIC:POS,Achat POS,Particulier
381981,415759,5503118-9273246,27MAR2020,162.36,813286,-,SIC:DPT,Paiement facture,Joint
110644,641722,4205394-2436347,15DEC2023,13.91,816881,+,SIC:DDI,Depot Especes,Association
785436,477017,4964499-2042273,25OCT2025,16.47,812584,+,SIC:VMW,Transfert Internet,Entreprise
813449,740725,2993318-3158613,08JUN2024,1595.49,814811,+,SIC:VMW,Transfert Internet,Association
802667,836971,9831414-2567880,11MAR2024,408.8,814582,-,SIC:VMW,Transfert Internet,Particulier
611233,322423,6952975-5334434,25FEB2020,32.09,811409,-,SIC:ATM,Retrait ATM,Association
713762,557058,9249789-2530793,23FEB2021,3.25,812674,+,SIC:DPT,Paiement facture,Joint
194641,158896,4902772-4671004,19MAY2023,26.59,819785,-,SIC:VMW,Transfert Internet,Joint
110139,217308,2262382-3500715,18MAY2020,7.67,819935,-,SIC:CHQ,Cheque,Association
813884,827356,7739741-1650662,29JUN2024,1.96,812424,-,SIC:DPT,Paiement facture,Entreprise
430926,425138,9646701-7681090,13DEC2020,64.43,812519,-,SIC:POS,Achat POS,Particulier
232731,387636,1763626-1914794,28AUG2024,367.69,812139,-,SIC:ATM,Retrait ATM,Trust
955374,117445,7180018-6557278,13SEP2021,7.7,815333,-,SIC:VMW,Transfert Internet,Association
383060,771088,4684531-6440561,02JUL2023,682.91,815552,-,SIC:DDI,Depot Especes,Entreprise
326895,874483,9123504-5638893,22MAY2023,151.29,812535,+,SIC:POS,Achat POS,Particulier
128783,505343,1833006-3733132,14APR2025,361.63,813615,+,SIC:DDI,Depot Especes,Entreprise
753898,516444,2716512-1123271,29JUN2022,55.48,816574,-,SIC:CHQ,Cheque,Association
626169,385765,3760597-5311242,10MAR2023,421.64,812584,-,SIC:CHQ,Cheque,Joint
904214,699929,7989166-1508113,11MAR2020,56.47,814150,+,SIC:DPT,Paiement facture,Joint
753898,516444,2716512-1123271,19MAR2021,170.14,813547,+,SIC:DDI,Depot Especes,Association
705393,206694,4136665-7136988,15JUN2024,21.99,813547,+,SIC:ATM,Retrait ATM,Joint
617033,497108,6892681-7297287,22MAR2021,17.58,818359,+,SIC:POS,Achat POS,Entreprise
904214,699929,7989166-1508113,08DEC2020,33.67,811520,+,SIC:CHQ,Cheque,Joint
641922,939333,3473761-3017994,20OCT2022,734.43,813286,+,SIC:ATM,Retrait ATM,Entreprise
723945,843266,2421349-6193922,23APR2025,18.85,816635,-,SIC:DDI,Depot Especes,Entreprise
860053,686716,5072543-9742683,14JUL2025,20.41,817873,-,SIC:VMW,Transfert Internet,Entreprise
662445,442622,7555386-2109227,29MAY2020,145.85,816635,-,SIC:DDI,Depot Especes,Particulier
891062,664058,8944327-5042775,03JAN2023,121.66,811750,-,SIC:CHQ,Cheque,Trust
245939,764100,6080688-5060441,09AUG2025,103.8,813045,+,SIC:CHQ,Cheque,Trust
894993,351997,8987516-9234615,01JUN2025,46.87,812139,-,SIC:DDI,Depot Especes,Joint
722651,746624,4280754-8681643,06MAR2021,4.45,814657,+,SIC:DDI,Depot Especes,Trust
313446,380028,3198037-5832327,25OCT2021,10.94,819935,+,SIC:CHQ,Cheque,Particulier
108454,829386,6764217-3023227,10APR2021,148.15,815552,+,SIC:POS,Achat POS,Trust
860053,686716,5072543-9742683,18NOV2025,25.71,812139,-,SIC:CHQ,Cheque,Entreprise
